Date,Open,High,Low,Close,Adj Close,Volume
2018-09-04,1630.000000,1630.000000,1625.000000,1625.000000,1590.011963,17548100
2018-09-05,1625.000000,1630.000000,1570.000000,1620.000000,1585.119629,36096800
2018-09-06,1620.000000,1635.000000,1615.000000,1630.000000,1594.904297,16404000
2018-09-07,1630.000000,1635.000000,1625.000000,1635.000000,1599.796631,11642200
2018-09-10,1640.000000,1640.000000,1625.000000,1640.000000,1604.688965,13182800
2018-09-11,1640.000000,1640.000000,1640.000000,1640.000000,1604.688965,0
2018-09-12,1640.000000,1645.000000,1635.000000,1640.000000,1604.688965,13165500
2018-09-13,1640.000000,1645.000000,1630.000000,1635.000000,1599.796631,53418500
2018-09-14,1635.000000,1660.000000,1635.000000,1650.000000,1614.473633,74046100
2018-09-17,1650.000000,1655.000000,1640.000000,1645.000000,1609.581299,32724500
2018-09-18,1645.000000,1650.000000,1640.000000,1650.000000,1614.473633,29343200
2018-09-19,1650.000000,1655.000000,1645.000000,1655.000000,1619.365967,26028600
2018-09-20,1650.000000,1660.000000,1650.000000,1655.000000,1619.365967,29814200
2018-09-21,1655.000000,1660.000000,1650.000000,1650.000000,1614.473633,25253100
2018-09-24,1655.000000,1655.000000,1645.000000,1650.000000,1614.473633,16856700
2018-09-25,1655.000000,1655.000000,1645.000000,1650.000000,1614.473633,19199500
2018-09-26,1650.000000,1655.000000,1645.000000,1650.000000,1614.473633,11633200
2018-09-27,1650.000000,1660.000000,1645.000000,1660.000000,1624.258423,26588300
2018-09-28,1655.000000,1665.000000,1655.000000,1665.000000,1629.150757,23965300
2018-10-01,1665.000000,1690.000000,1660.000000,1685.000000,1648.720093,31230700
2018-10-02,1685.000000,1690.000000,1675.000000,1680.000000,1643.827759,19085100
2018-10-03,1680.000000,1680.000000,1670.000000,1675.000000,1638.935425,13359300
2018-10-04,1675.000000,1675.000000,1655.000000,1660.000000,1624.258423,7172400
2018-10-05,1660.000000,1660.000000,1645.000000,1655.000000,1619.365967,13673700
2018-10-08,1655.000000,1660.000000,1640.000000,1645.000000,1609.581299,8309200
2018-10-09,1640.000000,1645.000000,1620.000000,1635.000000,1599.796631,16895400
2018-10-10,1635.000000,1655.000000,1630.000000,1650.000000,1614.473633,32971800
2018-10-11,1650.000000,1650.000000,1615.000000,1615.000000,1580.227295,19130600
2018-10-12,1615.000000,1620.000000,1595.000000,1595.000000,1560.657837,7737300
2018-10-15,1595.000000,1630.000000,1595.000000,1625.000000,1590.011963,25110300
2018-10-16,1625.000000,1640.000000,1620.000000,1640.000000,1604.688965,15556100
2018-10-17,1640.000000,1670.000000,1640.000000,1665.000000,1629.150757,21036700
2018-10-18,1665.000000,1670.000000,1655.000000,1670.000000,1634.043091,9950100
2018-10-19,1665.000000,1685.000000,1660.000000,1680.000000,1643.827759,20399800
2018-10-22,1680.000000,1685.000000,1675.000000,1680.000000,1643.827759,11116400
2018-10-23,1680.000000,1690.000000,1680.000000,1685.000000,1648.720093,23756900
2018-10-24,1685.000000,1695.000000,1685.000000,1695.000000,1658.504761,19924800
2018-10-25,1685.000000,1700.000000,1680.000000,1700.000000,1663.397095,24447300
2018-10-26,1700.000000,1705.000000,1695.000000,1700.000000,1663.397095,16568000
2018-10-29,1700.000000,1705.000000,1695.000000,1700.000000,1663.397095,18258700
2018-10-30,1700.000000,1715.000000,1695.000000,1710.000000,1673.181763,31689900
2018-10-31,1710.000000,1710.000000,1695.000000,1705.000000,1668.289429,19285500
2018-11-01,1705.000000,1710.000000,1700.000000,1710.000000,1673.181763,24115500
2018-11-02,1705.000000,1745.000000,1705.000000,1745.000000,1707.428223,31598100
2018-11-05,1745.000000,1750.000000,1720.000000,1725.000000,1687.858887,15636800
2018-11-06,1725.000000,1730.000000,1700.000000,1705.000000,1668.289429,15769000
2018-11-07,1705.000000,1715.000000,1675.000000,1680.000000,1643.827759,15296000
2018-11-08,1680.000000,1690.000000,1680.000000,1690.000000,1653.612427,22822100
2018-11-09,1690.000000,1695.000000,1655.000000,1660.000000,1624.258423,40764200
2018-11-12,1660.000000,1660.000000,1635.000000,1645.000000,1609.581299,43964300
2018-11-13,1645.000000,1655.000000,1640.000000,1650.000000,1614.473633,42601800
2018-11-14,1650.000000,1700.000000,1645.000000,1700.000000,1663.397095,65512500
2018-11-15,1700.000000,1735.000000,1695.000000,1725.000000,1687.858887,23240900
2018-11-16,1725.000000,1740.000000,1720.000000,1730.000000,1692.751221,16167900
2018-11-19,1730.000000,1740.000000,1700.000000,1710.000000,1673.181763,18435400
2018-11-20,1710.000000,1710.000000,1710.000000,1710.000000,1673.181763,0
2018-11-21,1705.000000,1710.000000,1675.000000,1685.000000,1648.720093,16235700
2018-11-22,1685.000000,1695.000000,1685.000000,1695.000000,1658.504761,19660700
2018-11-23,1695.000000,1700.000000,1680.000000,1690.000000,1653.612427,12064600
2018-11-26,1690.000000,1735.000000,1650.000000,1735.000000,1697.643555,63315200
2018-11-27,1735.000000,1735.000000,1705.000000,1710.000000,1673.181763,15086300
2018-11-28,1710.000000,1715.000000,1700.000000,1715.000000,1678.074097,22156400
2018-11-29,1710.000000,1730.000000,1710.000000,1725.000000,1687.858887,37700400
2018-11-30,1725.000000,1730.000000,1715.000000,1715.000000,1678.074097,14125900
2018-12-03,1715.000000,1740.000000,1715.000000,1735.000000,1697.643555,20903900
2018-12-04,1735.000000,1735.000000,1710.000000,1715.000000,1678.074097,11183000
2018-12-05,1715.000000,1720.000000,1695.000000,1715.000000,1678.074097,17749300
2018-12-06,1715.000000,1715.000000,1695.000000,1705.000000,1668.289429,13539900
2018-12-07,1705.000000,1710.000000,1695.000000,1710.000000,1673.181763,22547200
2018-12-10,1710.000000,1710.000000,1695.000000,1700.000000,1663.397095,12030300
2018-12-11,1700.000000,1725.000000,1690.000000,1715.000000,1678.074097,27322100
2018-12-12,1715.000000,1820.000000,1710.000000,1805.000000,1766.136353,59981000
2018-12-13,1805.000000,1895.000000,1800.000000,1880.000000,1839.521484,60348100
2018-12-14,1880.000000,1885.000000,1860.000000,1865.000000,1824.844482,15490500
2018-12-17,1865.000000,1870.000000,1825.000000,1830.000000,1790.598022,27541000
2018-12-18,1825.000000,1825.000000,1755.000000,1790.000000,1751.459351,106405000
2018-12-19,1780.000000,1820.000000,1755.000000,1815.000000,1775.921021,76706500
2018-12-20,1815.000000,1820.000000,1790.000000,1810.000000,1771.028687,17743100
2018-12-21,1810.000000,1825.000000,1800.000000,1820.000000,1780.813354,20190300
2018-12-24,1820.000000,1820.000000,1820.000000,1820.000000,1780.813354,0
2018-12-25,1820.000000,1820.000000,1820.000000,1820.000000,1780.813354,0
2018-12-26,1810.000000,1815.000000,1800.000000,1810.000000,1771.028687,16894600
2018-12-27,1815.000000,1815.000000,1790.000000,1800.000000,1761.244019,19246600
2018-12-28,1800.000000,1800.000000,1775.000000,1795.000000,1756.351685,14677400
2018-12-31,1795.000000,1795.000000,1795.000000,1795.000000,1756.351685,0
2019-01-01,1795.000000,1795.000000,1795.000000,1795.000000,1756.351685,0
2019-01-02,1810.000000,1875.000000,1800.000000,1870.000000,1829.736816,45753600
2019-01-03,1870.000000,1930.000000,1865.000000,1925.000000,1883.552612,55368400
2019-01-04,1925.000000,1945.000000,1910.000000,1945.000000,1903.121948,34593100
2019-01-07,1945.000000,1960.000000,1930.000000,1955.000000,1912.906738,30708400
2019-01-08,1955.000000,1955.000000,1935.000000,1950.000000,1908.014404,43807500
2019-01-09,1950.000000,1965.000000,1945.000000,1955.000000,1912.906738,45061700
2019-01-10,1955.000000,1955.000000,1930.000000,1935.000000,1893.337280,40181300
2019-01-11,1935.000000,1945.000000,1930.000000,1940.000000,1898.229614,38630200
2019-01-14,1940.000000,1940.000000,1925.000000,1930.000000,1888.444946,17862700
2019-01-15,1935.000000,1945.000000,1930.000000,1935.000000,1893.337280,17567500
2019-01-16,1935.000000,1950.000000,1930.000000,1935.000000,1893.337280,24934800
2019-01-17,1930.000000,1950.000000,1930.000000,1940.000000,1898.229614,22823300
2019-01-18,1940.000000,1945.000000,1855.000000,1895.000000,1854.198608,133872800
2019-01-21,1900.000000,1900.000000,1855.000000,1875.000000,1834.629150,80722900
2019-01-22,1875.000000,1910.000000,1855.000000,1910.000000,1868.875610,79880300
2019-01-23,1910.000000,1945.000000,1890.000000,1945.000000,1903.121948,39304600
2019-01-24,1945.000000,1960.000000,1940.000000,1955.000000,1912.906738,41108200
2019-01-25,1955.000000,1965.000000,1950.000000,1950.000000,1908.014404,36889700
2019-01-28,1950.000000,1960.000000,1945.000000,1955.000000,1912.906738,33112900
2019-01-29,1955.000000,1960.000000,1940.000000,1955.000000,1912.906738,28025400
2019-01-30,1955.000000,1970.000000,1950.000000,1960.000000,1917.799072,23329700
2019-01-31,1960.000000,1985.000000,1955.000000,1985.000000,1942.260742,65070300
2019-02-01,1985.000000,2010.000000,1980.000000,2000.000000,1956.937744,33741000
2019-02-04,2000.000000,2010.000000,1980.000000,1990.000000,1947.153076,24671900
2019-02-05,1990.000000,1990.000000,1990.000000,1990.000000,1947.153076,0
2019-02-06,1990.000000,2020.000000,1985.000000,2000.000000,1956.937744,26650600
2019-02-07,2000.000000,2040.000000,1995.000000,2000.000000,1956.937744,26896800
2019-02-08,2000.000000,2010.000000,1980.000000,1985.000000,1942.260742,22331000
2019-02-11,1985.000000,1990.000000,1970.000000,1975.000000,1932.476074,17672900
2019-02-12,1975.000000,1985.000000,1965.000000,1975.000000,1932.476074,22937200
2019-02-13,1975.000000,2000.000000,1975.000000,2000.000000,1956.937744,42591100
2019-02-14,2000.000000,2040.000000,2000.000000,2030.000000,1986.291870,68018600
2019-02-15,2030.000000,2040.000000,1995.000000,2040.000000,1996.076538,88107900
2019-02-18,2040.000000,2100.000000,2030.000000,2070.000000,2025.430664,91132300
2019-02-19,2080.000000,2100.000000,2060.000000,2080.000000,2035.215332,50778600
2019-02-20,2080.000000,2100.000000,2060.000000,2070.000000,2025.430664,28538000
2019-02-21,2070.000000,2080.000000,2050.000000,2070.000000,2025.430664,27934900
2019-02-22,2070.000000,2080.000000,2050.000000,2060.000000,2015.645874,77897100
2019-02-25,2060.000000,2090.000000,2050.000000,2060.000000,2015.645874,53851500
2019-02-26,2070.000000,2080.000000,2050.000000,2060.000000,2015.645874,24051100
2019-02-27,2060.000000,2080.000000,2050.000000,2060.000000,2015.645874,20838600
2019-02-28,2060.000000,2070.000000,2050.000000,2050.000000,2005.861206,16876400
2019-03-01,2050.000000,2090.000000,2050.000000,2070.000000,2025.430664,23721200
2019-03-04,2070.000000,2170.000000,2060.000000,2150.000000,2103.708008,78751200
2019-03-05,2150.000000,2160.000000,2130.000000,2140.000000,2093.923340,32203300
2019-03-06,2140.000000,2150.000000,2110.000000,2140.000000,2093.923340,31022900
2019-03-07,2140.000000,2140.000000,2140.000000,2140.000000,2093.923340,0
2019-03-08,2140.000000,2140.000000,2100.000000,2110.000000,2064.569336,25837100
2019-03-11,2110.000000,2130.000000,2090.000000,2110.000000,2064.569336,23580000
2019-03-12,2110.000000,2150.000000,2100.000000,2140.000000,2093.923340,68317600
2019-03-13,2140.000000,2140.000000,2090.000000,2100.000000,2054.784668,23437100
2019-03-14,2110.000000,2140.000000,2110.000000,2120.000000,2074.354004,44959600
2019-03-15,2130.000000,2150.000000,2120.000000,2140.000000,2093.923340,35352600
2019-03-18,2140.000000,2200.000000,2140.000000,2180.000000,2133.062256,101442800
2019-03-19,2180.000000,2190.000000,2150.000000,2170.000000,2123.277588,72638900
2019-03-20,2170.000000,2200.000000,2160.000000,2180.000000,2133.062256,52217700
2019-03-21,2180.000000,2250.000000,2180.000000,2220.000000,2172.200928,95239400
2019-03-22,2220.000000,2240.000000,2200.000000,2220.000000,2172.200928,32759100
2019-03-25,2220.000000,2230.000000,2180.000000,2200.000000,2152.631592,25480200
2019-03-26,2200.000000,2240.000000,2190.000000,2230.000000,2181.985596,48190600
2019-03-27,2250.000000,2250.000000,2210.000000,2230.000000,2181.985596,23380800
2019-03-28,2220.000000,2240.000000,2210.000000,2230.000000,2181.985596,20626000
2019-03-29,2230.000000,2240.000000,2200.000000,2220.000000,2172.200928,25033200
2019-04-01,2210.000000,2240.000000,2200.000000,2210.000000,2162.416260,49170600
2019-04-02,2220.000000,2240.000000,2210.000000,2220.000000,2172.200928,21369300
2019-04-03,2220.000000,2220.000000,2220.000000,2220.000000,2172.200928,0
2019-04-04,2230.000000,2250.000000,2210.000000,2220.000000,2172.200928,18902800
2019-04-05,2220.000000,2250.000000,2210.000000,2230.000000,2181.985596,33680600
2019-04-08,2250.000000,2260.000000,2220.000000,2240.000000,2191.770264,101190600
2019-04-09,2240.000000,2250.000000,2220.000000,2240.000000,2191.770264,57591100
2019-04-10,2240.000000,2250.000000,2210.000000,2230.000000,2181.985596,72197200
2019-04-11,2240.000000,2250.000000,2220.000000,2230.000000,2181.985596,21429500
2019-04-12,2230.000000,2250.000000,2220.000000,2240.000000,2191.770264,19785200
2019-04-15,2240.000000,2260.000000,2200.000000,2210.000000,2162.416260,88684400
2019-04-16,2210.000000,2250.000000,2180.000000,2250.000000,2201.554932,116226700
2019-04-17,2250.000000,2250.000000,2250.000000,2250.000000,2201.554932,0
2019-04-18,2270.000000,2360.000000,2250.000000,2340.000000,2289.617188,119538200
2019-04-19,2340.000000,2340.000000,2340.000000,2340.000000,2289.617188,0
2019-04-22,2340.000000,2400.000000,2340.000000,2390.000000,2338.540771,91552200
2019-04-23,2390.000000,2410.000000,2380.000000,2400.000000,2348.325439,59717300
2019-04-24,2400.000000,2410.000000,2390.000000,2400.000000,2348.325439,64047700
2019-04-25,2400.000000,2430.000000,2390.000000,2410.000000,2358.110107,81058700
2019-04-26,2410.000000,2420.000000,2380.000000,2420.000000,2367.894775,70404100
2019-04-29,2420.000000,2430.000000,2400.000000,2420.000000,2367.894775,40812300
2019-04-30,2420.000000,2490.000000,2410.000000,2470.000000,2416.818115,85182800
2019-05-01,2470.000000,2470.000000,2470.000000,2470.000000,2416.818115,0
2019-05-02,2470.000000,2530.000000,2470.000000,2510.000000,2455.957031,132112100
2019-05-03,2510.000000,2550.000000,2500.000000,2540.000000,2485.311035,129511800
2019-05-06,2540.000000,2540.000000,2520.000000,2540.000000,2485.311035,50842600
2019-05-07,2540.000000,2650.000000,2530.000000,2640.000000,2583.157959,117997200
2019-05-08,2640.000000,2680.000000,2620.000000,2670.000000,2612.511963,88500900
2019-05-09,2670.000000,2750.000000,2660.000000,2700.000000,2641.865967,66963000
2019-05-10,2700.000000,2760.000000,2700.000000,2710.000000,2651.650635,66520400
2019-05-13,2710.000000,2760.000000,2700.000000,2720.000000,2661.435303,70603200
2019-05-14,2720.000000,2730.000000,2540.000000,2550.000000,2495.095703,53130600
2019-05-15,2550.000000,2580.000000,2390.000000,2400.000000,2348.325439,62936500
2019-05-16,2400.000000,2490.000000,2360.000000,2490.000000,2436.387451,36855400
2019-05-17,2500.000000,2620.000000,2500.000000,2520.000000,2465.741699,41695900
2019-05-20,2520.000000,2570.000000,2510.000000,2570.000000,2514.665039,34993400
2019-05-21,2570.000000,2660.000000,2570.000000,2660.000000,2602.727295,50823900
2019-05-22,2660.000000,2660.000000,2550.000000,2640.000000,2583.157959,44361800
2019-05-23,2600.000000,2640.000000,2540.000000,2540.000000,2485.311035,37476200
2019-05-24,2540.000000,2650.000000,2540.000000,2640.000000,2583.157959,48283900
2019-05-27,2640.000000,2650.000000,2570.000000,2590.000000,2534.234375,33574000
2019-05-28,2590.000000,2620.000000,2570.000000,2610.000000,2553.803711,68148000
2019-05-29,2600.000000,2730.000000,2600.000000,2730.000000,2671.219971,51476600
2019-05-30,2730.000000,2730.000000,2730.000000,2730.000000,2671.219971,0
2019-05-31,2730.000000,2880.000000,2730.000000,2850.000000,2788.636230,56049600
2019-06-03,2850.000000,2850.000000,2850.000000,2850.000000,2788.636230,0
2019-06-04,2850.000000,2850.000000,2850.000000,2850.000000,2788.636230,0
2019-06-05,2850.000000,2850.000000,2850.000000,2850.000000,2788.636230,0
2019-06-06,2850.000000,2850.000000,2850.000000,2850.000000,2788.636230,0
2019-06-07,2850.000000,2850.000000,2850.000000,2850.000000,2788.636230,0
2019-06-10,2850.000000,3010.000000,2850.000000,2880.000000,2817.990479,50717500
2019-06-11,2880.000000,2930.000000,2850.000000,2870.000000,2808.205811,24203100
2019-06-12,2870.000000,2880.000000,2770.000000,2770.000000,2710.358887,33374000
2019-06-13,2770.000000,2950.000000,2750.000000,2950.000000,2886.483154,35035000
2019-06-14,2950.000000,3180.000000,2940.000000,3080.000000,3013.684082,40721400
2019-06-17,3080.000000,3280.000000,3070.000000,3200.000000,3131.100586,44992400
2019-06-18,3200.000000,3300.000000,3130.000000,3190.000000,3121.315674,41381100
2019-06-19,null,null,null,null,null,null
2019-06-20,3050.000000,3110.000000,2840.000000,2860.000000,2798.421143,45116300
2019-06-21,2880.000000,3030.000000,2860.000000,3020.000000,2954.976074,33910800
2019-06-24,3020.000000,3150.000000,2980.000000,3140.000000,3072.392334,36360200
2019-06-25,3140.000000,3340.000000,3140.000000,3250.000000,3180.023926,46876000
2019-06-26,3250.000000,3290.000000,3140.000000,3160.000000,3091.961670,38917000
2019-06-27,3160.000000,3230.000000,3160.000000,3180.000000,3111.531006,32809400
2019-06-28,3200.000000,3480.000000,3190.000000,3450.000000,3375.717773,55584400
2019-07-01,3480.000000,3510.000000,3350.000000,3420.000000,3346.363525,32527500
2019-07-02,3430.000000,3450.000000,3270.000000,3290.000000,3219.162598,40768300
2019-07-03,3290.000000,3370.000000,3270.000000,3350.000000,3277.870850,28184800
2019-07-04,3350.000000,3400.000000,3320.000000,3380.000000,3307.224854,32338400
2019-07-05,3400.000000,3430.000000,3290.000000,3290.000000,3219.162598,26892400
2019-07-08,3300.000000,3320.000000,3150.000000,3320.000000,3248.516846,37583800
2019-07-09,3330.000000,3450.000000,3320.000000,3360.000000,3287.655518,35416900
2019-07-10,3360.000000,3470.000000,3360.000000,3390.000000,3317.009521,35001000
2019-07-11,3400.000000,3630.000000,3400.000000,3630.000000,3551.842041,45375600
2019-07-12,3630.000000,3660.000000,3400.000000,3420.000000,3346.363525,35533300
2019-07-15,3430.000000,3600.000000,3430.000000,3600.000000,3522.488037,40733300
2019-07-16,3610.000000,3630.000000,3500.000000,3570.000000,3493.134033,26584600
2019-07-17,3570.000000,3590.000000,3500.000000,3520.000000,3444.210449,28350300
2019-07-18,3530.000000,3550.000000,3450.000000,3470.000000,3395.287109,27907800
2019-07-19,3480.000000,3500.000000,3380.000000,3390.000000,3317.009521,34996300
2019-07-22,3390.000000,3500.000000,3280.000000,3280.000000,3209.377930,37895400
2019-07-23,3280.000000,3480.000000,3240.000000,3480.000000,3405.071777,28198100
2019-07-24,3490.000000,3500.000000,3360.000000,3380.000000,3307.224854,27304300
2019-07-25,3400.000000,3420.000000,3310.000000,3360.000000,3287.655518,33974000
2019-07-26,3380.000000,3380.000000,3280.000000,3300.000000,3228.947266,29178100
2019-07-29,3300.000000,3300.000000,3170.000000,3180.000000,3111.531006,37825500
2019-07-30,3200.000000,3230.000000,3160.000000,3180.000000,3111.531006,36711900
2019-07-31,3180.000000,3260.000000,3120.000000,3170.000000,3101.746338,45541700
2019-08-01,3230.000000,3470.000000,3170.000000,3460.000000,3385.502441,47787400
2019-08-02,3460.000000,3530.000000,3330.000000,3520.000000,3444.210449,35134200
2019-08-05,3510.000000,3520.000000,3460.000000,3520.000000,3444.210449,32485900
2019-08-06,3490.000000,3490.000000,3280.000000,3340.000000,3268.086182,38795300
2019-08-07,3350.000000,3390.000000,3250.000000,3300.000000,3228.947266,31216700
2019-08-08,3290.000000,3330.000000,3190.000000,3190.000000,3121.315674,34245600
2019-08-09,3210.000000,3300.000000,3210.000000,3270.000000,3199.593262,24688700
2019-08-12,3300.000000,3310.000000,3210.000000,3240.000000,3170.239258,23059200
2019-08-13,3210.000000,3280.000000,3200.000000,3240.000000,3170.239258,28862100
2019-08-14,3240.000000,3300.000000,3220.000000,3220.000000,3150.669922,30489400
2019-08-15,3160.000000,3170.000000,3130.000000,3160.000000,3091.961670,28075000
2019-08-16,3170.000000,3210.000000,3130.000000,3170.000000,3101.746338,27797500
2019-08-19,3200.000000,3370.000000,3200.000000,3350.000000,3277.870850,34909900
2019-08-20,3380.000000,3440.000000,3200.000000,3200.000000,3131.100586,52177900
2019-08-21,3220.000000,3240.000000,3140.000000,3200.000000,3131.100586,36513900
2019-08-22,3220.000000,3260.000000,3160.000000,3200.000000,3131.100586,31814100
2019-08-23,3240.000000,3290.000000,3190.000000,3230.000000,3160.454590,31253000
2019-08-26,3200.000000,3280.000000,3170.000000,3280.000000,3209.377930,31894600
2019-08-27,3290.000000,3320.000000,3260.000000,3310.000000,3238.731934,30784500
2019-08-28,3270.000000,3330.000000,3260.000000,3300.000000,3228.947266,26126600
